vehicle_id,enter_time_s,departure_time_s,travel_time_s,accumulated_waiting_time_s,waiting_fraction,completed_trip
169086_425_0,28303.0,28350.0,47.0,1.0,0.0213,True
273435_466_0,28305.0,28350.0,45.0,0.0,0.0,True
235218_451_0,28310.0,28352.0,42.0,0.0,0.0,True
274709_467_0,28330.0,28352.0,22.0,1.0,0.0455,True
217016_446_0,28315.0,28354.0,39.0,0.0,0.0,True
240148_452_0,28312.0,28354.0,42.0,0.0,0.0,True
275618_468_0,28332.0,28356.0,24.0,1.0,0.0417,True
75163_386_0,28310.0,28362.0,52.0,14.0,0.2692,True
162803_422_0,28354.0,28365.0,11.0,0.0,0.0,True
238318_451_0,28315.0,28367.0,52.0,9.0,0.1731,True
198061_436_0,28357.0,28368.0,11.0,0.0,0.0,True
144547_416_0,28325.0,28369.0,44.0,1.0,0.0227,True
253347_458_0,28312.0,28369.0,57.0,10.0,0.1754,True
206378_440_0,28321.0,28370.0,49.0,2.0,0.0408,True
245027_453_0,28325.0,28373.0,48.0,10.0,0.2083,True
270291_465_0,28358.0,28373.0,15.0,0.0,0.0,True
120533_405_0,28335.0,28376.0,41.0,0.0,0.0,True
165863_424_0,28327.0,28377.0,50.0,9.0,0.18,True
272079_466_0,28345.0,28377.0,32.0,0.0,0.0,True
196786_436_0,28323.0,28378.0,55.0,10.0,0.1818,True
99139_396_0,28338.0,28379.0,41.0,7.0,0.1707,True
170152_426_0,28352.0,28382.0,30.0,0.0,0.0,True
143117_415_0,28352.0,28386.0,34.0,0.0,0.0,True
109174_400_0,28376.0,28387.0,11.0,0.0,0.0,True
274220_467_0,28335.0,28388.0,53.0,8.0,0.1509,True
251226_457_0,28339.0,28389.0,50.0,7.0,0.14,True
260340_461_0,28348.0,28390.0,42.0,0.0,0.0,True
206948_441_0,28349.0,28391.0,42.0,3.0,0.0714,True
207277_441_0,28380.0,28393.0,13.0,0.0,0.0,True
237644_451_0,28375.0,28400.0,25.0,7.0,0.28,True
245482_454_0,28370.0,28401.0,31.0,0.0,0.0,True
139595_413_0,28368.0,28404.0,36.0,0.0,0.0,True
277666_469_0,28367.0,28404.0,37.0,0.0,0.0,True
217238_446_0,28372.0,28409.0,37.0,0.0,0.0,True
250322_456_0,28363.0,28409.0,46.0,0.0,0.0,True
183233_431_0,28373.0,28412.0,39.0,0.0,0.0,True
198636_436_0,28378.0,28415.0,37.0,0.0,0.0,True
223164_449_0,28395.0,28416.0,21.0,0.0,0.0,True
274061_467_0,28406.0,28419.0,13.0,0.0,0.0,True
273089_466_0,28399.0,28424.0,25.0,3.0,0.12,True
179708_430_0,28409.0,28430.0,21.0,5.0,0.2381,True
226009_450_0,28388.0,28433.0,45.0,5.0,0.1111,True
219097_446_0,28395.0,28435.0,40.0,0.0,0.0,True
221062_448_0,28392.0,28435.0,43.0,1.0,0.0233,True
210631_442_0,28402.0,28436.0,34.0,0.0,0.0,True
190487_434_0,28412.0,28437.0,25.0,2.0,0.08,True
283127_472_0,28397.0,28438.0,41.0,0.0,0.0,True
234716_451_0,28400.0,28439.0,39.0,0.0,0.0,True
257421_460_0,28431.0,28441.0,10.0,0.0,0.0,True
282984_472_0,28408.0,28441.0,33.0,0.0,0.0,True
175195_428_0,28407.0,28442.0,35.0,0.0,0.0,True
276708_468_0,28408.0,28442.0,34.0,0.0,0.0,True
261765_461_0,28413.0,28446.0,33.0,0.0,0.0,True
185249_432_0,28405.0,28449.0,44.0,5.0,0.1136,True
87483_391_0,28425.0,28450.0,25.0,6.0,0.24,True
240015_452_0,28421.0,28451.0,30.0,12.0,0.4,True
244831_453_0,28434.0,28452.0,18.0,0.0,0.0,True
273064_466_0,28417.0,28453.0,36.0,0.0,0.0,True
239457_451_0,28420.0,28455.0,35.0,0.0,0.0,True
274394_467_0,28445.0,28456.0,11.0,0.0,0.0,True
260663_461_0,28443.0,28457.0,14.0,0.0,0.0,True
275670_468_0,28413.0,28457.0,44.0,3.0,0.0682,True
234190_451_0,28415.0,28459.0,44.0,0.0,0.0,True
136857_411_0,28445.0,28461.0,16.0,0.0,0.0,True
183679_431_0,28441.0,28462.0,21.0,3.0,0.1429,True
238737_451_0,28415.0,28463.0,48.0,1.0,0.0208,True
252693_458_0,28429.0,28464.0,35.0,0.0,0.0,True
252235_457_0,28438.0,28465.0,27.0,4.0,0.1481,True
264934_463_0,28426.0,28465.0,39.0,0.0,0.0,True
140549_414_0,28449.0,28471.0,22.0,3.0,0.1364,True
257226_460_0,28434.0,28471.0,37.0,0.0,0.0,True
282723_472_0,28443.0,28472.0,29.0,0.0,0.0,True
205082_440_0,28447.0,28474.0,27.0,4.0,0.1481,True
111032_401_0,28444.0,28479.0,35.0,0.0,0.0,True
277242_469_0,28445.0,28481.0,36.0,0.0,0.0,True
241082_452_0,28439.0,28482.0,43.0,4.0,0.093,True
261015_461_0,28469.0,28483.0,14.0,0.0,0.0,True
268263_465_0,28450.0,28485.0,35.0,0.0,0.0,True
226436_450_0,28449.0,28490.0,41.0,0.0,0.0,True
141828_415_0,28461.0,28492.0,31.0,13.0,0.4194,True
279534_470_0,28478.0,28493.0,15.0,0.0,0.0,True
210748_442_0,28482.0,28495.0,13.0,0.0,0.0,True
277320_469_0,28464.0,28500.0,36.0,0.0,0.0,True
193108_435_0,28499.0,28511.0,12.0,0.0,0.0,True
259136_461_0,28459.0,28514.0,55.0,13.0,0.2364,True
279691_470_0,28504.0,28515.0,11.0,0.0,0.0,True
246226_454_0,28490.0,28517.0,27.0,0.0,0.0,True
144781_416_0,28488.0,28520.0,32.0,0.0,0.0,True
169648_426_0,28485.0,28520.0,35.0,0.0,0.0,True
218915_446_0,28492.0,28523.0,31.0,0.0,0.0,True
253861_459_0,28496.0,28528.0,32.0,0.0,0.0,True
195396_436_0,28494.0,28529.0,35.0,0.0,0.0,True
187042_432_0,28498.0,28530.0,32.0,0.0,0.0,True
260408_461_0,28487.0,28530.0,43.0,28.0,0.6512,True
134733_411_0,28506.0,28534.0,28.0,0.0,0.0,True
221860_448_0,28503.0,28536.0,33.0,0.0,0.0,True
110587_401_0,28518.0,28541.0,23.0,3.0,0.1304,True
178414_430_0,28521.0,28541.0,20.0,0.0,0.0,True
104899_398_0,28527.0,28542.0,15.0,0.0,0.0,True
152370_419_0,28512.0,28544.0,32.0,0.0,0.0,True
277465_469_0,28514.0,28549.0,35.0,0.0,0.0,True
140690_414_0,28509.0,28550.0,41.0,0.0,0.0,True
261183_461_0,28489.0,28551.0,62.0,25.0,0.4032,True
210588_441_0,28540.0,28554.0,14.0,0.0,0.0,True
237662_451_0,28543.0,28557.0,14.0,0.0,0.0,True
75563_386_0,28523.0,28558.0,35.0,0.0,0.0,True
159963_421_0,28547.0,28559.0,12.0,0.0,0.0,True
220942_447_0,28547.0,28562.0,15.0,0.0,0.0,True
157359_421_0,28552.0,28563.0,11.0,0.0,0.0,True
118698_405_0,28529.0,28565.0,36.0,0.0,0.0,True
250018_456_0,28549.0,28565.0,16.0,0.0,0.0,True
154706_420_0,28525.0,28567.0,42.0,0.0,0.0,True
120822_405_0,28535.0,28568.0,33.0,0.0,0.0,True
109284_400_0,28537.0,28573.0,36.0,0.0,0.0,True
204473_440_0,28533.0,28573.0,40.0,0.0,0.0,True
267732_465_0,28545.0,28578.0,33.0,0.0,0.0,True
174411_427_0,28549.0,28580.0,31.0,0.0,0.0,True
161070_421_0,28551.0,28581.0,30.0,0.0,0.0,True
238211_451_0,28553.0,28584.0,31.0,0.0,0.0,True
147621_416_0,28555.0,28587.0,32.0,0.0,0.0,True
149947_417_0,28578.0,28588.0,10.0,0.0,0.0,True
177680_430_0,28537.0,28591.0,54.0,17.0,0.3148,True
216822_446_0,28580.0,28593.0,13.0,0.0,0.0,True
241394_452_0,28578.0,28593.0,15.0,0.0,0.0,True
270525_465_0,28537.0,28596.0,59.0,16.0,0.2712,True
257544_460_0,28565.0,28599.0,34.0,0.0,0.0,True
175533_428_0,28585.0,28600.0,15.0,0.0,0.0,True
174918_427_0,28579.0,28601.0,22.0,5.0,0.2273,True
220308_447_0,28570.0,28602.0,32.0,0.0,0.0,True
229126_450_0,28591.0,28604.0,13.0,0.0,0.0,True
211492_442_0,28573.0,28607.0,34.0,0.0,0.0,True
128388_408_0,28602.0,28614.0,12.0,0.0,0.0,True
292028_479_0,28586.0,28617.0,31.0,0.0,0.0,True
148835_417_0,28608.0,28619.0,11.0,0.0,0.0,True
213851_444_0,28610.0,28622.0,12.0,0.0,0.0,True
178689_430_0,28612.0,28623.0,11.0,0.0,0.0,True
177905_430_0,28612.0,28627.0,15.0,0.0,0.0,True
181432_431_0,28616.0,28627.0,11.0,0.0,0.0,True
252054_457_0,28595.0,28628.0,33.0,0.0,0.0,True
143726_416_0,28593.0,28629.0,36.0,0.0,0.0,True
207390_441_0,28620.0,28632.0,12.0,0.0,0.0,True
196090_436_0,28610.0,28638.0,28.0,0.0,0.0,True
280794_471_0,28596.0,28640.0,44.0,26.0,0.5909,True
161562_421_0,28607.0,28641.0,34.0,0.0,0.0,True
169513_426_0,28612.0,28641.0,29.0,0.0,0.0,True
204241_440_0,28619.0,28647.0,28.0,6.0,0.2143,True
188487_433_0,28622.0,28651.0,29.0,11.0,0.3793,True
164332_422_0,28628.0,28652.0,24.0,3.0,0.125,True
167883_425_0,28629.0,28653.0,24.0,2.0,0.0833,True
174556_427_0,28627.0,28655.0,28.0,5.0,0.1786,True
193673_435_0,28634.0,28656.0,22.0,0.0,0.0,True
187196_433_0,28632.0,28657.0,25.0,1.0,0.04,True
215313_445_0,28637.0,28657.0,20.0,0.0,0.0,True
246942_455_0,28635.0,28661.0,26.0,7.0,0.2692,True
200235_437_0,28638.0,28662.0,24.0,8.0,0.3333,True
273641_466_0,28641.0,28663.0,22.0,4.0,0.1818,True
268829_465_0,28644.0,28665.0,21.0,2.0,0.0952,True
241303_452_0,28634.0,28668.0,34.0,0.0,0.0,True
222401_448_0,28624.0,28671.0,47.0,0.0,0.0,True
258498_461_0,28625.0,28671.0,46.0,1.0,0.0217,True
170276_426_0,28627.0,28672.0,45.0,1.0,0.0222,True
186627_432_0,28649.0,28672.0,23.0,2.0,0.087,True
95711_394_0,28641.0,28672.0,31.0,7.0,0.2258,True
159521_421_0,28645.0,28673.0,28.0,5.0,0.1786,True
193501_435_0,28647.0,28675.0,28.0,5.0,0.1786,True
242357_452_0,28652.0,28676.0,24.0,0.0,0.0,True
123193_406_0,28639.0,28678.0,39.0,0.0,0.0,True
211771_442_0,28656.0,28678.0,22.0,0.0,0.0,True
188168_433_0,28666.0,28680.0,14.0,0.0,0.0,True
132573_410_0,28665.0,28681.0,16.0,0.0,0.0,True
154939_420_0,28671.0,28681.0,10.0,0.0,0.0,True
263548_462_0,28637.0,28681.0,44.0,6.0,0.1364,True
226950_450_0,28669.0,28682.0,13.0,0.0,0.0,True
122299_406_0,28636.0,28684.0,48.0,9.0,0.1875,True
262090_462_0,28644.0,28685.0,41.0,0.0,0.0,True
246477_455_0,28646.0,28686.0,40.0,0.0,0.0,True
176159_429_0,28678.0,28691.0,13.0,0.0,0.0,True
127187_407_0,28684.0,28695.0,11.0,0.0,0.0,True
97220_395_0,28648.0,28695.0,47.0,0.0,0.0,True
107596_400_0,28693.0,28705.0,12.0,0.0,0.0,True
296641_481_0,28678.0,28706.0,28.0,0.0,0.0,True
125267_406_0,28673.0,28707.0,34.0,0.0,0.0,True
238223_451_0,28698.0,28711.0,13.0,0.0,0.0,True
110838_401_0,28702.0,28713.0,11.0,0.0,0.0,True
256913_460_0,28701.0,28713.0,12.0,0.0,0.0,True
192203_435_0,28704.0,28715.0,11.0,0.0,0.0,True
249950_456_0,28681.0,28718.0,37.0,0.0,0.0,True
82062_389_0,28653.0,28718.0,65.0,49.0,0.7538,True
189053_434_0,28688.0,28723.0,35.0,0.0,0.0,True
85879_391_0,28694.0,28726.0,32.0,0.0,0.0,True
85101_390_0,28690.0,28728.0,38.0,0.0,0.0,True
155024_420_0,28712.0,28730.0,18.0,0.0,0.0,True
201697_438_0,28720.0,28730.0,10.0,0.0,0.0,True
238898_451_0,28706.0,28731.0,25.0,5.0,0.2,True
225702_450_0,28714.0,28732.0,18.0,0.0,0.0,True
167277_425_0,28696.0,28733.0,37.0,0.0,0.0,True
178461_430_0,28717.0,28734.0,17.0,0.0,0.0,True
191519_435_0,28722.0,28734.0,12.0,0.0,0.0,True
168076_425_0,28703.0,28736.0,33.0,0.0,0.0,True
210408_441_0,28723.0,28736.0,13.0,0.0,0.0,True
262958_462_0,28727.0,28737.0,10.0,0.0,0.0,True
141290_415_0,28725.0,28738.0,13.0,0.0,0.0,True
293474_480_0,28729.0,28741.0,12.0,0.0,0.0,True
134495_411_0,28733.0,28742.0,9.0,0.0,0.0,True
233666_451_0,28730.0,28743.0,13.0,0.0,0.0,True
169474_426_0,28734.0,28745.0,11.0,0.0,0.0,True
233677_451_0,28736.0,28746.0,10.0,0.0,0.0,True
228744_450_0,28740.0,28755.0,15.0,0.0,0.0,True
140503_414_0,28686.0,28761.0,75.0,22.0,0.2933,True
200667_437_0,28696.0,28763.0,67.0,21.0,0.3134,True
209482_441_0,28754.0,28769.0,15.0,0.0,0.0,True
164264_422_0,28733.0,28770.0,37.0,0.0,0.0,True
276894_469_0,28756.0,28770.0,14.0,0.0,0.0,True
272087_466_0,28761.0,28772.0,11.0,0.0,0.0,True
149318_417_0,28740.0,28773.0,33.0,0.0,0.0,True
212428_443_0,28742.0,28780.0,38.0,0.0,0.0,True
273300_466_0,28763.0,28780.0,17.0,0.0,0.0,True
181664_431_0,28766.0,28781.0,15.0,0.0,0.0,True
265524_463_0,28766.0,28781.0,15.0,0.0,0.0,True
245399_454_0,28768.0,28783.0,15.0,0.0,0.0,True
151101_418_0,28750.0,28784.0,34.0,0.0,0.0,True
90263_391_0,28772.0,28784.0,12.0,0.0,0.0,True
183935_431_0,28749.0,28789.0,40.0,0.0,0.0,True
124522_406_0,28769.0,28793.0,24.0,3.0,0.125,True
210132_441_0,28771.0,28794.0,23.0,0.0,0.0,True
209434_441_0,28776.0,28795.0,19.0,0.0,0.0,True
124717_406_0,28784.0,,16.0,3.0,0.1875,False
157794_421_0,28777.0,,23.0,16.0,0.6957,False
162933_422_0,28798.0,,2.0,0.0,0.0,False
194505_436_0,28775.0,,25.0,0.0,0.0,False
202861_439_0,28796.0,,4.0,0.0,0.0,False
217173_446_0,28781.0,,19.0,3.0,0.1579,False
219862_447_0,28787.0,,13.0,1.0,0.0769,False
227471_450_0,28779.0,,21.0,7.0,0.3333,False
237260_451_0,28773.0,,27.0,0.0,0.0,False
245940_454_0,28783.0,,17.0,3.0,0.1765,False
251407_457_0,28774.0,,26.0,0.0,0.0,False
253859_459_0,28777.0,,23.0,0.0,0.0,False
255224_459_0,28779.0,,21.0,14.0,0.6667,False
255631_460_0,28789.0,,11.0,1.0,0.0909,False
292024_479_0,28779.0,,21.0,5.0,0.2381,False
