vehicle_id,enter_time_s,departure_time_s,travel_time_s,accumulated_waiting_time_s,waiting_fraction,completed_trip,trip_status
3333,827.0,,2773.0,100.0,0.0361,False,on_map_at_end
3331,826.0,,2774.0,100.0,0.036,False,on_map_at_end
3325,824.0,,2776.0,100.0,0.036,False,on_map_at_end
3320,823.0,,2777.0,100.0,0.036,False,on_map_at_end
3304,817.0,,2783.0,100.0,0.0359,False,on_map_at_end
3910,937.0,,2663.0,100.0,0.0376,False,on_map_at_end
3930,940.0,,2660.0,100.0,0.0376,False,on_map_at_end
13436,3028.0,,572.0,100.0,0.1748,False,on_map_at_end
4426,1043.0,,2557.0,100.0,0.0391,False,on_map_at_end
4418,1294.0,,2306.0,100.0,0.0434,False,on_map_at_end
4405,1038.0,,2562.0,100.0,0.039,False,on_map_at_end
4404,1038.0,,2562.0,100.0,0.039,False,on_map_at_end
4392,1034.0,,2566.0,100.0,0.039,False,on_map_at_end
4390,1034.0,,2566.0,100.0,0.039,False,on_map_at_end
4386,1032.0,,2568.0,100.0,0.0389,False,on_map_at_end
4381,1031.0,,2569.0,100.0,0.0389,False,on_map_at_end
4378,1030.0,,2570.0,100.0,0.0389,False,on_map_at_end
4372,1028.0,,2572.0,100.0,0.0389,False,on_map_at_end
4370,1027.0,,2573.0,100.0,0.0389,False,on_map_at_end
4368,1027.0,,2573.0,100.0,0.0389,False,on_map_at_end
4358,1027.0,,2573.0,100.0,0.0389,False,on_map_at_end
4355,1023.0,,2577.0,100.0,0.0388,False,on_map_at_end
4352,1024.0,,2576.0,100.0,0.0388,False,on_map_at_end
4347,1023.0,,2577.0,100.0,0.0388,False,on_map_at_end
4346,1023.0,,2577.0,100.0,0.0388,False,on_map_at_end
4338,1023.0,,2577.0,100.0,0.0388,False,on_map_at_end
4336,1023.0,,2577.0,100.0,0.0388,False,on_map_at_end
4329,1991.0,,1609.0,100.0,0.0622,False,on_map_at_end
4327,1023.0,,2577.0,100.0,0.0388,False,on_map_at_end
4326,1023.0,,2577.0,100.0,0.0388,False,on_map_at_end
4314,1988.0,,1612.0,100.0,0.062,False,on_map_at_end
4309,1021.0,,2579.0,100.0,0.0388,False,on_map_at_end
4308,1021.0,,2579.0,100.0,0.0388,False,on_map_at_end
4302,1021.0,,2579.0,100.0,0.0388,False,on_map_at_end
4296,1021.0,,2579.0,100.0,0.0388,False,on_map_at_end
4295,1021.0,,2579.0,100.0,0.0388,False,on_map_at_end
4272,1965.0,,1635.0,100.0,0.0612,False,on_map_at_end
4269,1017.0,,2583.0,100.0,0.0387,False,on_map_at_end
4423,1043.0,,2557.0,100.0,0.0391,False,on_map_at_end
4431,1327.0,,2273.0,100.0,0.044,False,on_map_at_end
4265,1961.0,,1639.0,100.0,0.061,False,on_map_at_end
4432,1046.0,,2554.0,100.0,0.0392,False,on_map_at_end
4604,1081.0,,2519.0,100.0,0.0397,False,on_map_at_end
4600,1081.0,,2519.0,100.0,0.0397,False,on_map_at_end
4596,1081.0,,2519.0,100.0,0.0397,False,on_map_at_end
4594,1081.0,,2519.0,100.0,0.0397,False,on_map_at_end
4592,1081.0,,2519.0,100.0,0.0397,False,on_map_at_end
4591,1081.0,,2519.0,100.0,0.0397,False,on_map_at_end
4588,1081.0,,2519.0,100.0,0.0397,False,on_map_at_end
4573,1081.0,,2519.0,100.0,0.0397,False,on_map_at_end
4570,1081.0,,2519.0,100.0,0.0397,False,on_map_at_end
4541,1071.0,,2529.0,100.0,0.0395,False,on_map_at_end
4537,1070.0,,2530.0,100.0,0.0395,False,on_map_at_end
4534,1069.0,,2531.0,100.0,0.0395,False,on_map_at_end
4532,1069.0,,2531.0,100.0,0.0395,False,on_map_at_end
4531,1068.0,,2532.0,100.0,0.0395,False,on_map_at_end
4527,1068.0,,2532.0,100.0,0.0395,False,on_map_at_end
4516,1063.0,,2537.0,100.0,0.0394,False,on_map_at_end
4510,1062.0,,2538.0,100.0,0.0394,False,on_map_at_end
4507,1061.0,,2539.0,100.0,0.0394,False,on_map_at_end
4505,1060.0,,2540.0,100.0,0.0394,False,on_map_at_end
4500,1058.0,,2542.0,100.0,0.0393,False,on_map_at_end
4488,1054.0,,2546.0,100.0,0.0393,False,on_map_at_end
4481,1052.0,,2548.0,100.0,0.0392,False,on_map_at_end
4474,1050.0,,2550.0,100.0,0.0392,False,on_map_at_end
4468,1047.0,,2553.0,100.0,0.0392,False,on_map_at_end
4463,1047.0,,2553.0,100.0,0.0392,False,on_map_at_end
4462,1047.0,,2553.0,100.0,0.0392,False,on_map_at_end
4453,1047.0,,2553.0,100.0,0.0392,False,on_map_at_end
4449,1047.0,,2553.0,100.0,0.0392,False,on_map_at_end
4448,1047.0,,2553.0,100.0,0.0392,False,on_map_at_end
4266,1017.0,,2583.0,100.0,0.0387,False,on_map_at_end
4263,1015.0,,2585.0,100.0,0.0387,False,on_map_at_end
3933,942.0,,2658.0,100.0,0.0376,False,on_map_at_end
4082,1831.0,,1769.0,100.0,0.0565,False,on_map_at_end
4063,964.0,,2636.0,100.0,0.0379,False,on_map_at_end
4055,1094.0,,2506.0,100.0,0.0399,False,on_map_at_end
4053,1829.0,,1771.0,100.0,0.0565,False,on_map_at_end
4050,963.0,,2637.0,100.0,0.0379,False,on_map_at_end
4039,961.0,,2639.0,100.0,0.0379,False,on_map_at_end
4036,961.0,,2639.0,100.0,0.0379,False,on_map_at_end
4031,961.0,,2639.0,100.0,0.0379,False,on_map_at_end
4030,961.0,,2639.0,100.0,0.0379,False,on_map_at_end
4022,961.0,,2639.0,100.0,0.0379,False,on_map_at_end
4015,1090.0,,2510.0,100.0,0.0398,False,on_map_at_end
4011,961.0,,2639.0,100.0,0.0379,False,on_map_at_end
4010,961.0,,2639.0,100.0,0.0379,False,on_map_at_end
4009,961.0,,2639.0,100.0,0.0379,False,on_map_at_end
3993,959.0,,2641.0,100.0,0.0379,False,on_map_at_end
3989,957.0,,2643.0,100.0,0.0378,False,on_map_at_end
3987,956.0,,2644.0,100.0,0.0378,False,on_map_at_end
3981,955.0,,2645.0,100.0,0.0378,False,on_map_at_end
3980,1789.0,,1811.0,100.0,0.0552,False,on_map_at_end
3979,955.0,,2645.0,100.0,0.0378,False,on_map_at_end
3975,953.0,,2647.0,100.0,0.0378,False,on_map_at_end
3972,952.0,,2648.0,100.0,0.0378,False,on_map_at_end
3971,952.0,,2648.0,100.0,0.0378,False,on_map_at_end
3960,1778.0,,1822.0,100.0,0.0549,False,on_map_at_end
3958,949.0,,2651.0,100.0,0.0377,False,on_map_at_end
3951,947.0,,2653.0,100.0,0.0377,False,on_map_at_end
3950,947.0,,2653.0,100.0,0.0377,False,on_map_at_end
3945,944.0,,2656.0,100.0,0.0377,False,on_map_at_end
3940,1750.0,,1850.0,100.0,0.0541,False,on_map_at_end
3937,942.0,,2658.0,100.0,0.0376,False,on_map_at_end
4068,963.0,,2637.0,100.0,0.0379,False,on_map_at_end
4097,970.0,,2630.0,100.0,0.038,False,on_map_at_end
4255,1014.0,,2586.0,100.0,0.0387,False,on_map_at_end
4105,972.0,,2628.0,100.0,0.0381,False,on_map_at_end
4250,1943.0,,1657.0,100.0,0.0604,False,on_map_at_end
4245,1939.0,,1661.0,100.0,0.0602,False,on_map_at_end
4238,1009.0,,2591.0,100.0,0.0386,False,on_map_at_end
4237,1009.0,,2591.0,100.0,0.0386,False,on_map_at_end
4232,1007.0,,2593.0,100.0,0.0386,False,on_map_at_end
4226,1006.0,,2594.0,100.0,0.0386,False,on_map_at_end
4221,1903.0,,1697.0,100.0,0.0589,False,on_map_at_end
4217,1004.0,,2596.0,100.0,0.0385,False,on_map_at_end
4209,1000.0,,2600.0,100.0,0.0385,False,on_map_at_end
4198,996.0,,2604.0,100.0,0.0384,False,on_map_at_end
4192,994.0,,2606.0,100.0,0.0384,False,on_map_at_end
4191,1174.0,,2426.0,100.0,0.0412,False,on_map_at_end
4185,990.0,,2610.0,100.0,0.0383,False,on_map_at_end
4181,989.0,,2611.0,100.0,0.0383,False,on_map_at_end
4177,987.0,,2613.0,100.0,0.0383,False,on_map_at_end
4174,987.0,,2613.0,100.0,0.0383,False,on_map_at_end
4170,987.0,,2613.0,100.0,0.0383,False,on_map_at_end
4161,987.0,,2613.0,100.0,0.0383,False,on_map_at_end
4155,987.0,,2613.0,100.0,0.0383,False,on_map_at_end
4150,987.0,,2613.0,100.0,0.0383,False,on_map_at_end
4139,984.0,,2616.0,100.0,0.0382,False,on_map_at_end
4136,983.0,,2617.0,100.0,0.0382,False,on_map_at_end
4135,982.0,,2618.0,100.0,0.0382,False,on_map_at_end
4132,982.0,,2618.0,100.0,0.0382,False,on_map_at_end
4131,981.0,,2619.0,100.0,0.0382,False,on_map_at_end
4129,980.0,,2620.0,100.0,0.0382,False,on_map_at_end
4126,1131.0,,2469.0,100.0,0.0405,False,on_map_at_end
4110,974.0,,2626.0,100.0,0.0381,False,on_map_at_end
4108,973.0,,2627.0,100.0,0.0381,False,on_map_at_end
3030,762.0,,2838.0,100.0,0.0352,False,on_map_at_end
3027,762.0,,2838.0,100.0,0.0352,False,on_map_at_end
3007,756.0,,2844.0,100.0,0.0352,False,on_map_at_end
14135,3188.0,,412.0,100.0,0.2427,False,on_map_at_end
14112,3183.0,,417.0,100.0,0.2398,False,on_map_at_end
14111,3183.0,,417.0,100.0,0.2398,False,on_map_at_end
14109,3183.0,,417.0,100.0,0.2398,False,on_map_at_end
14105,3183.0,,417.0,100.0,0.2398,False,on_map_at_end
14092,3183.0,,417.0,100.0,0.2398,False,on_map_at_end
14090,3183.0,,417.0,100.0,0.2398,False,on_map_at_end
14086,3183.0,,417.0,100.0,0.2398,False,on_map_at_end
14083,3182.0,,418.0,100.0,0.2392,False,on_map_at_end
14076,3181.0,,419.0,100.0,0.2387,False,on_map_at_end
14075,3181.0,,419.0,100.0,0.2387,False,on_map_at_end
14069,3181.0,,419.0,100.0,0.2387,False,on_map_at_end
14066,3181.0,,419.0,100.0,0.2387,False,on_map_at_end
14045,3179.0,,421.0,100.0,0.2375,False,on_map_at_end
14044,3179.0,,421.0,100.0,0.2375,False,on_map_at_end
14025,3173.0,,427.0,100.0,0.2342,False,on_map_at_end
14023,3172.0,,428.0,100.0,0.2336,False,on_map_at_end
14019,3170.0,,430.0,100.0,0.2326,False,on_map_at_end
14011,3168.0,,432.0,100.0,0.2315,False,on_map_at_end
13999,3164.0,,436.0,100.0,0.2294,False,on_map_at_end
13996,3163.0,,437.0,100.0,0.2288,False,on_map_at_end
13994,3162.0,,438.0,100.0,0.2283,False,on_map_at_end
13992,3161.0,,439.0,100.0,0.2278,False,on_map_at_end
13987,3158.0,,442.0,100.0,0.2262,False,on_map_at_end
13977,3152.0,,448.0,100.0,0.2232,False,on_map_at_end
13970,3150.0,,450.0,100.0,0.2222,False,on_map_at_end
13952,3147.0,,453.0,100.0,0.2208,False,on_map_at_end
13948,3147.0,,453.0,100.0,0.2208,False,on_map_at_end
13919,3144.0,,456.0,100.0,0.2193,False,on_map_at_end
13914,3143.0,,457.0,100.0,0.2188,False,on_map_at_end
14134,3187.0,,413.0,100.0,0.2421,False,on_map_at_end
14136,3188.0,,412.0,100.0,0.2427,False,on_map_at_end
13898,3137.0,,463.0,100.0,0.216,False,on_map_at_end
14139,3189.0,,411.0,100.0,0.2433,False,on_map_at_end
14335,3241.0,,359.0,100.0,0.2786,False,on_map_at_end
14329,3241.0,,359.0,100.0,0.2786,False,on_map_at_end
14328,3241.0,,359.0,100.0,0.2786,False,on_map_at_end
14325,3241.0,,359.0,100.0,0.2786,False,on_map_at_end
14323,3241.0,,359.0,100.0,0.2786,False,on_map_at_end
14321,3241.0,,359.0,100.0,0.2786,False,on_map_at_end
14318,3241.0,,359.0,100.0,0.2786,False,on_map_at_end
14301,3241.0,,359.0,100.0,0.2786,False,on_map_at_end
14283,3231.0,,369.0,100.0,0.271,False,on_map_at_end
14278,3230.0,,370.0,100.0,0.2703,False,on_map_at_end
14274,3227.0,,373.0,100.0,0.2681,False,on_map_at_end
14272,3225.0,,375.0,100.0,0.2667,False,on_map_at_end
14269,3225.0,,375.0,100.0,0.2667,False,on_map_at_end
14248,3214.0,,386.0,100.0,0.2591,False,on_map_at_end
14242,3213.0,,387.0,100.0,0.2584,False,on_map_at_end
14237,3210.0,,390.0,100.0,0.2564,False,on_map_at_end
14236,3210.0,,390.0,100.0,0.2564,False,on_map_at_end
14235,3210.0,,390.0,100.0,0.2564,False,on_map_at_end
14219,3207.0,,393.0,100.0,0.2545,False,on_map_at_end
14217,3207.0,,393.0,100.0,0.2545,False,on_map_at_end
14215,3207.0,,393.0,100.0,0.2545,False,on_map_at_end
14210,3207.0,,393.0,100.0,0.2545,False,on_map_at_end
14194,3207.0,,393.0,100.0,0.2545,False,on_map_at_end
14177,3202.0,,398.0,100.0,0.2513,False,on_map_at_end
14170,3200.0,,400.0,100.0,0.25,False,on_map_at_end
14162,3196.0,,404.0,100.0,0.2475,False,on_map_at_end
14161,3198.0,,402.0,100.0,0.2488,False,on_map_at_end
14159,3195.0,,405.0,100.0,0.2469,False,on_map_at_end
14145,3190.0,,410.0,100.0,0.2439,False,on_map_at_end
13907,3140.0,,460.0,100.0,0.2174,False,on_map_at_end
13891,3134.0,,466.0,100.0,0.2146,False,on_map_at_end
2999,753.0,,2847.0,100.0,0.0351,False,on_map_at_end
13651,3083.0,,517.0,100.0,0.1934,False,on_map_at_end
13638,3376.0,,224.0,100.0,0.4464,False,on_map_at_end
13637,3078.0,,522.0,100.0,0.1916,False,on_map_at_end
13630,3075.0,,525.0,100.0,0.1905,False,on_map_at_end
13626,3075.0,,525.0,100.0,0.1905,False,on_map_at_end
13622,3397.0,,203.0,100.0,0.4926,False,on_map_at_end
13621,3072.0,,528.0,100.0,0.1894,False,on_map_at_end
13617,3072.0,,528.0,100.0,0.1894,False,on_map_at_end
13611,3093.0,,507.0,100.0,0.1972,False,on_map_at_end
13600,3064.0,,536.0,100.0,0.1866,False,on_map_at_end
13590,3063.0,,537.0,100.0,0.1862,False,on_map_at_end
13589,3063.0,,537.0,100.0,0.1862,False,on_map_at_end
13586,3063.0,,537.0,100.0,0.1862,False,on_map_at_end
13583,3063.0,,537.0,100.0,0.1862,False,on_map_at_end
13582,3064.0,,536.0,100.0,0.1866,False,on_map_at_end
13572,3063.0,,537.0,100.0,0.1862,False,on_map_at_end
13561,3062.0,,538.0,100.0,0.1859,False,on_map_at_end
13550,3061.0,,539.0,100.0,0.1855,False,on_map_at_end
13548,3061.0,,539.0,100.0,0.1855,False,on_map_at_end
13543,3061.0,,539.0,100.0,0.1855,False,on_map_at_end
13534,3061.0,,539.0,100.0,0.1855,False,on_map_at_end
13515,3058.0,,542.0,100.0,0.1845,False,on_map_at_end
13497,3050.0,,550.0,100.0,0.1818,False,on_map_at_end
13483,3045.0,,555.0,100.0,0.1802,False,on_map_at_end
13477,3045.0,,555.0,100.0,0.1802,False,on_map_at_end
13472,3044.0,,556.0,100.0,0.1799,False,on_map_at_end
13458,3037.0,,563.0,100.0,0.1776,False,on_map_at_end
13456,3037.0,,563.0,100.0,0.1776,False,on_map_at_end
13453,3035.0,,565.0,100.0,0.177,False,on_map_at_end
13438,3029.0,,571.0,100.0,0.1751,False,on_map_at_end
13639,3078.0,,522.0,100.0,0.1916,False,on_map_at_end
13684,3087.0,,513.0,100.0,0.1949,False,on_map_at_end
13877,3128.0,,472.0,100.0,0.2119,False,on_map_at_end
13687,3087.0,,513.0,100.0,0.1949,False,on_map_at_end
13872,3126.0,,474.0,100.0,0.211,False,on_map_at_end
13868,3125.0,,475.0,100.0,0.2105,False,on_map_at_end
13852,3124.0,,476.0,100.0,0.2101,False,on_map_at_end
13848,3123.0,,477.0,100.0,0.2096,False,on_map_at_end
13839,3125.0,,475.0,100.0,0.2105,False,on_map_at_end
13823,3121.0,,479.0,100.0,0.2088,False,on_map_at_end
13821,3121.0,,479.0,100.0,0.2088,False,on_map_at_end
13820,3121.0,,479.0,100.0,0.2088,False,on_map_at_end
13819,3121.0,,479.0,100.0,0.2088,False,on_map_at_end
13817,3121.0,,479.0,100.0,0.2088,False,on_map_at_end
13813,3121.0,,479.0,100.0,0.2088,False,on_map_at_end
13799,3121.0,,479.0,100.0,0.2088,False,on_map_at_end
13784,3118.0,,482.0,100.0,0.2075,False,on_map_at_end
13783,3117.0,,483.0,100.0,0.207,False,on_map_at_end
13761,3111.0,,489.0,100.0,0.2045,False,on_map_at_end
13758,3110.0,,490.0,100.0,0.2041,False,on_map_at_end
13756,3110.0,,490.0,100.0,0.2041,False,on_map_at_end
13749,3107.0,,493.0,100.0,0.2028,False,on_map_at_end
13744,3106.0,,494.0,100.0,0.2024,False,on_map_at_end
13737,3103.0,,497.0,100.0,0.2012,False,on_map_at_end
13736,3103.0,,497.0,100.0,0.2012,False,on_map_at_end
13735,3102.0,,498.0,100.0,0.2008,False,on_map_at_end
13726,3099.0,,501.0,100.0,0.1996,False,on_map_at_end
13725,3099.0,,501.0,100.0,0.1996,False,on_map_at_end
13724,3099.0,,501.0,100.0,0.1996,False,on_map_at_end
13707,3091.0,,509.0,100.0,0.1965,False,on_map_at_end
13704,3090.0,,510.0,100.0,0.1961,False,on_map_at_end
13702,3090.0,,510.0,100.0,0.1961,False,on_map_at_end
13689,3087.0,,513.0,100.0,0.1949,False,on_map_at_end
14339,3243.0,,357.0,100.0,0.2801,False,on_map_at_end
14356,3244.0,,356.0,100.0,0.2809,False,on_map_at_end
14358,3244.0,,356.0,100.0,0.2809,False,on_map_at_end
2700,687.0,,2913.0,100.0,0.0343,False,on_map_at_end
2654,675.0,,2925.0,100.0,0.0342,False,on_map_at_end
2622,667.0,,2933.0,100.0,0.0341,False,on_map_at_end
2619,664.0,,2936.0,100.0,0.0341,False,on_map_at_end
2618,664.0,,2936.0,100.0,0.0341,False,on_map_at_end
2615,663.0,,2937.0,100.0,0.034,False,on_map_at_end
2608,663.0,,2937.0,100.0,0.034,False,on_map_at_end
2587,663.0,,2937.0,100.0,0.034,False,on_map_at_end
2539,658.0,,2942.0,100.0,0.034,False,on_map_at_end
2529,655.0,,2945.0,100.0,0.034,False,on_map_at_end
2528,655.0,,2945.0,100.0,0.034,False,on_map_at_end
2526,653.0,,2947.0,100.0,0.0339,False,on_map_at_end
2521,650.0,,2950.0,100.0,0.0339,False,on_map_at_end
2512,648.0,,2952.0,100.0,0.0339,False,on_map_at_end
2474,635.0,,2965.0,100.0,0.0337,False,on_map_at_end
2472,635.0,,2965.0,100.0,0.0337,False,on_map_at_end
2436,627.0,,2973.0,100.0,0.0336,False,on_map_at_end
2425,627.0,,2973.0,100.0,0.0336,False,on_map_at_end
2401,618.0,,2982.0,100.0,0.0335,False,on_map_at_end
2349,603.0,,2997.0,100.0,0.0334,False,on_map_at_end
2348,604.0,,2996.0,100.0,0.0334,False,on_map_at_end
2322,603.0,,2997.0,100.0,0.0334,False,on_map_at_end
2280,601.0,,2999.0,100.0,0.0333,False,on_map_at_end
2262,596.0,,3004.0,100.0,0.0333,False,on_map_at_end
2248,593.0,,3007.0,100.0,0.0333,False,on_map_at_end
2229,586.0,,3014.0,100.0,0.0332,False,on_map_at_end
2202,580.0,,3020.0,100.0,0.0331,False,on_map_at_end
2197,578.0,,3022.0,100.0,0.0331,False,on_map_at_end
2180,574.0,,3026.0,100.0,0.033,False,on_map_at_end
2170,570.0,,3030.0,100.0,0.033,False,on_map_at_end
2659,676.0,,2924.0,100.0,0.0342,False,on_map_at_end
2704,687.0,,2913.0,100.0,0.0343,False,on_map_at_end
14362,3244.0,,356.0,100.0,0.2809,False,on_map_at_end
2707,687.0,,2913.0,100.0,0.0343,False,on_map_at_end
2991,751.0,,2849.0,100.0,0.0351,False,on_map_at_end
2989,751.0,,2849.0,100.0,0.0351,False,on_map_at_end
2987,750.0,,2850.0,100.0,0.0351,False,on_map_at_end
2974,748.0,,2852.0,100.0,0.0351,False,on_map_at_end
2967,747.0,,2853.0,100.0,0.0351,False,on_map_at_end
2959,747.0,,2853.0,100.0,0.0351,False,on_map_at_end
2957,747.0,,2853.0,100.0,0.0351,False,on_map_at_end
2952,747.0,,2853.0,100.0,0.0351,False,on_map_at_end
2931,741.0,,2859.0,100.0,0.035,False,on_map_at_end
2925,738.0,,2862.0,100.0,0.0349,False,on_map_at_end
2919,736.0,,2864.0,100.0,0.0349,False,on_map_at_end
2913,734.0,,2866.0,100.0,0.0349,False,on_map_at_end
2899,730.0,,2870.0,100.0,0.0348,False,on_map_at_end
2894,729.0,,2871.0,100.0,0.0348,False,on_map_at_end
2893,728.0,,2872.0,100.0,0.0348,False,on_map_at_end
2886,726.0,,2874.0,100.0,0.0348,False,on_map_at_end
2885,726.0,,2874.0,100.0,0.0348,False,on_map_at_end
2880,725.0,,2875.0,100.0,0.0348,False,on_map_at_end
2868,723.0,,2877.0,100.0,0.0348,False,on_map_at_end
2861,724.0,,2876.0,100.0,0.0348,False,on_map_at_end
2836,721.0,,2879.0,100.0,0.0347,False,on_map_at_end
2817,721.0,,2879.0,100.0,0.0347,False,on_map_at_end
2805,718.0,,2882.0,100.0,0.0347,False,on_map_at_end
2801,717.0,,2883.0,100.0,0.0347,False,on_map_at_end
2790,712.0,,2888.0,100.0,0.0346,False,on_map_at_end
2787,712.0,,2888.0,100.0,0.0346,False,on_map_at_end
2762,704.0,,2896.0,100.0,0.0345,False,on_map_at_end
2760,704.0,,2896.0,100.0,0.0345,False,on_map_at_end
2733,693.0,,2907.0,100.0,0.0344,False,on_map_at_end
2159,567.0,,3033.0,100.0,0.033,False,on_map_at_end
2157,567.0,,3033.0,100.0,0.033,False,on_map_at_end
2139,567.0,,3033.0,100.0,0.033,False,on_map_at_end
2052,543.0,,3057.0,100.0,0.0327,False,on_map_at_end
14641,3310.0,,290.0,100.0,0.3448,False,on_map_at_end
14640,3309.0,,291.0,100.0,0.3436,False,on_map_at_end
14619,3303.0,,297.0,100.0,0.3367,False,on_map_at_end
14613,3303.0,,297.0,100.0,0.3367,False,on_map_at_end
14611,3304.0,,296.0,100.0,0.3378,False,on_map_at_end
14607,3303.0,,297.0,100.0,0.3367,False,on_map_at_end
14576,3301.0,,299.0,100.0,0.3344,False,on_map_at_end
14573,3330.0,,270.0,100.0,0.3704,False,on_map_at_end
14570,3301.0,,299.0,100.0,0.3344,False,on_map_at_end
14539,3294.0,,306.0,100.0,0.3268,False,on_map_at_end
14532,3291.0,,309.0,100.0,0.3236,False,on_map_at_end
14517,3287.0,,313.0,100.0,0.3195,False,on_map_at_end
14497,3279.0,,321.0,100.0,0.3115,False,on_map_at_end
14486,3276.0,,324.0,100.0,0.3086,False,on_map_at_end
14485,3276.0,,324.0,100.0,0.3086,False,on_map_at_end
14473,3271.0,,329.0,100.0,0.304,False,on_map_at_end
14461,3267.0,,333.0,100.0,0.3003,False,on_map_at_end
14460,3267.0,,333.0,100.0,0.3003,False,on_map_at_end
14455,3267.0,,333.0,100.0,0.3003,False,on_map_at_end
14454,3267.0,,333.0,100.0,0.3003,False,on_map_at_end
14444,3267.0,,333.0,100.0,0.3003,False,on_map_at_end
14439,3267.0,,333.0,100.0,0.3003,False,on_map_at_end
14422,3262.0,,338.0,100.0,0.2959,False,on_map_at_end
14415,3258.0,,342.0,100.0,0.2924,False,on_map_at_end
14404,3255.0,,345.0,100.0,0.2899,False,on_map_at_end
14395,3340.0,,260.0,100.0,0.3846,False,on_map_at_end
14390,3251.0,,349.0,100.0,0.2865,False,on_map_at_end
14388,3249.0,,351.0,100.0,0.2849,False,on_map_at_end
14363,3244.0,,356.0,100.0,0.2809,False,on_map_at_end
14653,3314.0,,286.0,100.0,0.3497,False,on_map_at_end
14683,3324.0,,276.0,100.0,0.3623,False,on_map_at_end
14698,3327.0,,273.0,100.0,0.3663,False,on_map_at_end
15032,3402.0,,198.0,100.0,0.5051,False,on_map_at_end
1850,507.0,,3093.0,100.0,0.0323,False,on_map_at_end
1690,479.0,,3121.0,100.0,0.032,False,on_map_at_end
1664,467.0,,3133.0,100.0,0.0319,False,on_map_at_end
15382,3483.0,,117.0,100.0,0.8547,False,on_map_at_end
15313,3475.0,,125.0,100.0,0.8,False,on_map_at_end
15287,3465.0,,135.0,100.0,0.7407,False,on_map_at_end
15283,3464.0,,136.0,100.0,0.7353,False,on_map_at_end
15278,3463.0,,137.0,100.0,0.7299,False,on_map_at_end
15251,3453.0,,147.0,100.0,0.6803,False,on_map_at_end
15225,3447.0,,153.0,100.0,0.6536,False,on_map_at_end
15168,3431.0,,169.0,100.0,0.5917,False,on_map_at_end
15133,3423.0,,177.0,100.0,0.565,False,on_map_at_end
15118,3423.0,,177.0,100.0,0.565,False,on_map_at_end
14993,3387.0,,213.0,100.0,0.4695,False,on_map_at_end
14699,3327.0,,273.0,100.0,0.3663,False,on_map_at_end
14980,3387.0,,213.0,100.0,0.4695,False,on_map_at_end
14973,3387.0,,213.0,100.0,0.4695,False,on_map_at_end
1494,423.0,,3177.0,100.0,0.0315,False,on_map_at_end
14932,3377.0,,223.0,100.0,0.4484,False,on_map_at_end
14907,3369.0,,231.0,100.0,0.4329,False,on_map_at_end
14882,3472.0,,128.0,100.0,0.7812,False,on_map_at_end
14864,3363.0,,237.0,100.0,0.4219,False,on_map_at_end
14853,3361.0,,239.0,100.0,0.4184,False,on_map_at_end
14846,3361.0,,239.0,100.0,0.4184,False,on_map_at_end
14843,3361.0,,239.0,100.0,0.4184,False,on_map_at_end
14828,3361.0,,239.0,100.0,0.4184,False,on_map_at_end
14740,3333.0,,267.0,100.0,0.3745,False,on_map_at_end
14728,3329.0,,271.0,100.0,0.369,False,on_map_at_end
9998,2278.0,,1322.0,100.0,0.0756,False,on_map_at_end
